ID Cliente,Data Venda,ID Produto,Preço Produto
162,07/02/2023,101,674.66
61,20/02/2024,165,197.64
64,17/10/2023,151,834.97
104,12/03/2023,117,543.09
78,27/11/2023,87,577.13
106,16/02/2024,64,113.18
195,21/02/2024,91,890.59
143,11/02/2024,87,185.5
64,04/06/2023,32,516.43
77,03/03/2024,45,805.16
78,21/06/2023,146,355.26
64,26/10/2023,4,101.38
67,29/03/2024,65,992.65
24,20/08/2023,89,941.25
105,14/06/2023,66,306.08
68,18/07/2023,63,483.79
98,28/03/2024,65,955.14
30,22/06/2023,66,644.23
65,05/03/2024,35,67.8
26,26/07/2023,116,448.91
172,01/03/2024,42,48.56
90,06/04/2024,87,367.26
73,09/06/2023,96,769.37
55,17/01/2024,32,599.67
199,16/05/2023,109,654.5
54,15/03/2023,97,783.55
83,09/10/2023,66,882.25
134,11/12/2023,97,238.64
17,13/08/2023,6,957.02
98,16/05/2023,43,100.98
195,11/04/2023,32,831.77
34,20/04/2024,6,354.61
62,17/02/2024,16,676.87
141,25/12/2023,65,39.03
67,15/03/2023,61,23.03
51,02/06/2023,97,639.37
123,09/06/2023,140,486.78
46,13/07/2023,65,409.85
16,22/03/2024,109,199.16
173,28/04/2023,65,426.83
74,06/09/2023,102,738.74
105,19/02/2023,200,650.54
75,24/11/2023,34,936.54
183,23/01/2024,21,450.63
98,10/04/2024,19,718.75
168,21/11/2023,66,382.42
83,26/03/2024,87,854.71
45,12/04/2024,66,393.64
115,13/09/2023,32,269.64
194,05/12/2023,65,154.29
118,05/09/2023,183,550.5
110,10/02/2023,32,640.52
98,12/05/2023,65,931.15
98,03/03/2023,87,783.04
99,29/08/2023,32,571.48
70,01/02/2023,69,977.37
78,02/01/2023,19,337.0
152,10/06/2023,157,835.96
66,21/08/2023,32,348.79
54,22/01/2023,113,698.73
200,13/06/2023,182,192.21
34,23/03/2023,65,471.93
22,20/08/2023,58,895.27
56,27/09/2023,43,555.69
45,15/11/2023,66,439.91
49,02/12/2023,64,661.25
168,01/03/2024,32,935.49
154,23/02/2023,80,71.09
46,29/12/2023,154,97.83
50,29/05/2023,136,493.14
187,01/05/2023,196,852.5
73,11/08/2023,35,165.67
68,04/02/2023,119,360.61
186,13/02/2023,97,390.79
156,06/02/2024,97,113.7
106,21/04/2023,66,994.46
199,18/02/2024,171,320.14
98,29/12/2023,87,84.21
122,15/11/2023,65,508.47
37,01/10/2023,87,962.32
35,16/04/2023,87,990.63
173,02/03/2024,32,891.82
64,29/04/2024,64,248.35
107,02/03/2023,66,995.45
105,11/02/2024,64,885.84
94,18/01/2024,74,181.67
108,24/08/2023,66,587.07
154,17/02/2024,37,768.66
154,19/02/2023,133,361.6
75,28/04/2024,64,955.36
106,08/06/2023,41,963.26
78,08/02/2024,66,321.45
97,08/01/2024,35,398.94
14,29/03/2023,32,822.55
32,30/12/2023,44,471.16
98,23/12/2023,114,640.85
85,17/08/2023,149,712.23
106,23/04/2024,145,266.36
22,18/02/2024,181,277.43
40,06/06/2023,144,132.88
88,10/01/2024,115,495.33
198,29/05/2023,131,744.11
121,02/05/2023,97,39.0
128,06/02/2023,161,323.02
106,21/02/2024,87,254.74
78,29/08/2023,13,881.28
160,14/01/2024,32,742.12
99,07/03/2023,65,433.98
11,24/03/2024,77,74.37
188,19/08/2023,32,585.77
192,28/10/2023,66,524.95
45,18/08/2023,65,414.67
98,24/03/2024,18,431.09
129,08/12/2023,183,956.47
105,19/03/2024,172,368.94
105,30/01/2024,32,78.33
99,13/02/2024,97,750.58
149,05/10/2023,111,942.68
64,03/12/2023,65,770.78
78,23/04/2023,64,743.17
97,09/02/2023,4,689.03
69,29/09/2023,32,526.6
59,04/11/2023,19,262.97
64,23/05/2023,64,888.24
147,03/09/2023,87,410.5
46,11/10/2023,97,225.24
198,09/02/2023,65,500.36
89,26/11/2023,66,929.02
98,16/08/2023,66,661.52
43,08/11/2023,39,903.31
98,21/03/2023,65,150.82
68,07/07/2023,50,445.65
172,24/02/2023,20,633.2
157,30/12/2023,66,989.99
99,28/04/2024,15,301.8
35,19/10/2023,140,850.55
135,30/01/2023,97,444.41
50,07/06/2023,145,148.07
180,25/02/2024,94,888.23
105,03/05/2023,97,622.4
34,15/03/2024,65,728.9
133,18/05/2023,32,490.49
46,08/01/2023,32,807.2
99,30/08/2023,77,329.09
113,11/07/2023,193,649.12
105,25/04/2023,64,607.65
17,28/01/2024,66,168.08
64,18/07/2023,87,466.64
45,11/05/2023,153,954.65
105,30/03/2024,154,992.8
5,08/04/2024,87,230.42
105,04/11/2023,87,957.21
105,21/01/2023,73,421.75
144,07/01/2024,133,155.66
122,28/08/2023,97,715.78
68,05/01/2023,65,249.25
115,09/10/2023,28,382.28
178,10/11/2023,87,467.26
157,25/02/2023,97,819.63
67,23/03/2023,97,316.91
40,10/05/2023,64,173.28
65,18/07/2023,83,432.03
164,04/01/2023,65,597.8
50,08/11/2023,97,323.35
55,30/11/2023,70,268.84
76,22/06/2023,65,757.56
105,15/05/2023,131,481.23
31,26/09/2023,64,230.4
105,18/09/2023,142,564.09
10,24/04/2023,65,186.26
129,11/04/2024,90,372.08
151,18/11/2023,32,402.36
34,21/01/2023,200,880.47
88,01/11/2023,65,380.55
71,19/08/2023,108,123.75
67,09/11/2023,4,685.0
124,17/04/2024,172,673.28
53,19/04/2023,110,898.49
126,21/04/2023,153,240.75
78,29/11/2023,66,404.33
99,18/09/2023,87,274.2
68,25/07/2023,32,856.83
69,13/11/2023,65,761.77
30,20/03/2024,154,23.32
125,25/05/2023,148,960.45
40,20/01/2023,115,328.47
35,10/09/2023,195,258.07
85,15/04/2023,97,80.64
64,07/02/2023,97,295.95
88,20/07/2023,32,25.8
197,03/01/2024,66,466.08
143,02/05/2023,66,220.85
49,15/11/2023,106,319.2
46,22/02/2023,118,64.96
102,16/12/2023,64,528.6
190,02/11/2023,64,307.05
37,15/04/2024,130,153.25
98,14/09/2023,97,916.39
172,30/07/2023,79,873.73
28,22/06/2023,76,740.38
164,26/02/2023,66,717.0
106,01/06/2023,87,953.76
4,06/04/2023,55,643.77
96,16/01/2024,87,283.59
117,28/11/2023,32,44.74
5,20/02/2023,178,144.74
35,16/08/2023,36,132.6
65,02/10/2023,23,436.17
34,02/02/2024,189,939.27
160,23/01/2024,84,902.25
72,16/04/2023,55,469.17
85,09/06/2023,87,687.36
105,01/06/2023,64,417.64
54,02/01/2023,78,284.3
98,15/04/2024,66,767.01
53,01/11/2023,61,704.14
85,04/01/2024,64,935.61
91,13/06/2023,32,227.24
64,27/04/2023,64,122.02
99,26/04/2023,65,128.61
49,08/06/2023,87,772.88
179,18/02/2023,137,158.46
154,31/03/2023,87,122.61
46,20/04/2023,64,693.8
129,26/02/2024,32,730.93
46,05/10/2023,66,479.97
42,07/05/2023,100,795.44
104,12/02/2023,66,435.49
23,04/07/2023,66,758.91
12,13/01/2023,12,392.24
153,26/01/2024,97,898.28
5,25/11/2023,97,808.76
104,10/01/2023,97,421.47
50,06/11/2023,65,98.74
106,10/10/2023,65,96.66
34,13/01/2024,32,946.6
88,19/03/2024,119,154.24
54,08/01/2024,65,26.28
59,20/01/2023,64,900.61
35,30/01/2024,65,787.12
21,25/04/2024,65,295.86
17,28/09/2023,179,537.07
146,19/01/2023,65,53.39
146,29/08/2023,147,86.02
106,05/03/2023,87,506.7
115,07/06/2023,163,525.36
106,02/12/2023,87,688.46
73,29/04/2024,153,245.9
180,13/11/2023,187,518.12
19,06/03/2024,117,786.94
88,07/02/2023,32,354.92
122,24/01/2023,77,142.1
104,20/05/2023,64,145.88
106,05/08/2023,65,121.41
181,11/01/2023,57,124.39
67,22/02/2024,73,232.35
176,23/06/2023,65,874.59
166,11/11/2023,116,201.96
114,23/03/2024,153,565.22
117,23/02/2024,89,307.62
88,02/10/2023,97,856.33
42,13/12/2023,93,175.7
135,14/01/2023,100,253.13
19,03/05/2023,65,139.65
46,06/02/2023,66,941.85
35,12/03/2024,32,279.07
98,28/10/2023,97,843.74
98,21/11/2023,36,280.05
139,06/02/2024,97,381.92
6,07/12/2023,14,292.29
78,11/05/2023,32,30.41
194,02/01/2023,87,858.08
105,04/02/2023,50,231.8
140,14/11/2023,180,278.37
106,23/02/2024,135,315.58
64,16/06/2023,65,490.53
67,24/03/2023,117,822.74
56,15/05/2023,28,83.16
105,17/02/2024,32,436.78
159,16/02/2023,64,676.88
68,01/02/2024,87,597.78
37,08/07/2023,131,562.01
75,25/05/2023,161,57.83
49,05/01/2023,66,28.86
68,12/04/2024,66,182.46
87,09/03/2024,87,995.87
17,25/04/2023,95,954.83
8,27/07/2023,135,735.02
118,27/07/2023,136,678.0
65,10/04/2024,97,439.12
90,08/07/2023,170,567.88
159,06/04/2024,64,967.66
175,02/09/2023,42,494.7
198,26/01/2023,83,853.7
94,03/12/2023,198,209.64
75,18/11/2023,119,504.34
192,20/05/2023,64,370.79
35,04/04/2024,32,275.99
94,23/10/2023,14,11.4
67,13/07/2023,65,794.72
60,16/11/2023,87,543.46
60,15/11/2023,97,935.65
75,31/01/2023,64,801.39
128,09/12/2023,32,697.7
32,31/03/2024,64,100.22
45,18/09/2023,10,559.45
46,29/05/2023,32,899.88
68,09/01/2023,48,300.81
112,13/02/2024,200,864.18
178,28/11/2023,9,969.42
88,22/08/2023,32,76.1
165,13/05/2023,29,594.55
61,14/04/2024,66,901.94
12,20/11/2023,32,250.29
114,16/02/2023,52,970.89
35,26/08/2023,87,895.63
88,03/03/2023,165,412.57
68,19/03/2023,159,538.9
106,28/02/2024,174,391.17
64,23/08/2023,2,102.82
25,20/12/2023,64,37.46
176,12/07/2023,155,362.76
139,03/08/2023,171,157.34
104,11/03/2023,25,937.61
129,20/12/2023,66,733.99
70,06/03/2024,82,597.03
127,18/11/2023,12,547.86
98,03/11/2023,134,148.12
187,20/02/2024,11,535.27
3,01/08/2023,64,489.89
98,23/05/2023,109,81.54
14,09/02/2024,64,489.64
14,05/01/2024,66,674.33
153,23/02/2024,57,152.09
159,28/09/2023,66,424.24
72,22/07/2023,65,828.0
65,26/02/2023,102,704.97
69,02/01/2023,87,244.86
123,06/04/2023,191,922.97
188,30/12/2023,32,235.11
88,28/01/2023,65,883.6
45,02/02/2023,33,218.78
60,20/05/2023,104,946.0
46,09/04/2024,32,457.84
136,25/04/2024,149,315.41
105,27/12/2023,32,593.29
106,06/01/2024,97,858.18
67,22/08/2023,66,567.4
65,11/02/2024,32,599.99
106,24/10/2023,91,710.57
181,11/01/2023,113,345.7
98,12/07/2023,132,638.16
11,27/12/2023,97,218.02
35,05/12/2023,136,255.7
10,06/12/2023,65,157.49
152,09/02/2024,65,644.67
37,19/09/2023,185,245.7
105,04/02/2024,124,205.34
76,21/03/2023,64,958.2
46,11/04/2024,191,666.12
27,09/08/2023,32,724.49
34,20/07/2023,42,875.79
46,20/06/2023,32,906.36
93,20/10/2023,11,453.43
101,08/03/2023,32,669.9
68,07/02/2024,118,425.68
98,04/05/2023,173,648.73
105,08/04/2023,66,848.12
177,11/04/2024,66,642.61
62,16/04/2024,154,134.84
88,30/03/2024,85,711.25
192,28/10/2023,32,704.1
194,11/04/2024,44,402.0
140,28/08/2023,66,807.69
100,14/01/2023,65,299.95
27,21/04/2024,190,771.71
66,14/11/2023,110,177.69
123,24/04/2024,122,281.34
67,16/12/2023,66,637.25
28,01/11/2023,98,371.35
103,08/03/2023,145,715.53
170,27/11/2023,97,999.8
35,13/04/2023,101,599.55
19,06/03/2023,65,951.92
75,12/06/2023,64,273.74
67,09/12/2023,31,674.3
147,07/07/2023,182,777.31
104,18/02/2024,3,577.57
134,21/11/2023,97,181.48
88,15/04/2024,27,414.38
65,28/12/2023,76,787.54
4,07/03/2024,95,18.99
200,06/07/2023,156,379.7
52,14/03/2024,181,29.34
35,05/01/2023,76,675.56
13,28/02/2023,65,703.99
197,26/08/2023,110,523.38
123,21/07/2023,32,506.53
74,10/10/2023,65,223.65
166,01/07/2023,32,627.42
191,16/01/2023,32,508.66
75,12/06/2023,106,522.87
10,21/02/2024,110,812.04
67,22/04/2023,66,382.24
189,31/10/2023,66,809.44
191,12/02/2024,87,159.78
153,23/12/2023,195,503.98
88,18/11/2023,66,664.05
35,25/04/2024,65,964.83
51,17/06/2023,159,857.52
200,07/05/2023,64,72.49
107,10/05/2023,87,810.75
136,11/04/2024,65,920.34
65,30/09/2023,40,508.1
198,03/04/2023,130,965.3
45,29/10/2023,44,242.1
185,09/02/2023,87,805.25
179,12/12/2023,62,496.34
197,20/07/2023,23,589.26
70,13/05/2023,32,643.61
104,09/05/2023,163,528.14
104,24/10/2023,68,187.29
92,16/01/2023,111,986.64
46,29/04/2024,87,301.61
78,16/02/2024,165,922.08
131,30/10/2023,164,756.95
20,24/04/2023,96,978.49
89,05/12/2023,87,16.29
75,13/10/2023,92,765.03
158,26/03/2023,146,698.35
45,07/05/2023,188,653.07
184,02/03/2024,95,115.0
48,02/09/2023,87,574.64
135,24/04/2023,64,56.68
29,15/11/2023,87,910.89
35,30/11/2023,68,648.61
78,16/08/2023,66,292.29
65,22/08/2023,196,508.27
117,30/03/2023,195,737.75
8,04/03/2023,87,63.15
11,15/08/2023,4,723.25
64,21/07/2023,82,147.29
98,06/12/2023,13,660.76
149,21/10/2023,198,981.01
146,15/06/2023,66,248.86
54,17/09/2023,119,720.39
181,31/05/2023,10,752.64
46,11/08/2023,132,586.66
79,29/11/2023,20,199.02
125,20/09/2023,64,655.42
104,29/01/2024,183,429.57
98,26/11/2023,65,47.93
188,19/02/2023,97,760.72
106,22/11/2023,65,654.06
106,08/02/2023,50,20.13
35,18/04/2024,26,907.85
106,29/10/2023,195,831.95
105,16/12/2023,65,392.07
108,02/03/2024,97,53.8
105,30/11/2023,66,593.62
173,23/11/2023,32,976.94
5,22/09/2023,90,831.64
88,29/10/2023,87,170.32
150,21/02/2024,50,170.14
92,09/05/2023,78,245.74
86,25/03/2023,97,414.78
159,20/06/2023,97,411.21
183,20/01/2024,66,67.81
67,02/02/2023,97,456.28
180,25/04/2024,67,207.93
48,05/04/2023,87,609.31
22,26/03/2023,145,462.29
78,05/07/2023,115,828.09
106,02/09/2023,97,850.75
46,15/01/2024,66,392.03
196,04/06/2023,22,167.18
153,26/01/2024,119,305.59
121,22/08/2023,32,879.7
3,30/07/2023,116,967.26
88,09/02/2023,18,878.38
146,13/09/2023,142,969.56
174,06/07/2023,66,750.07
98,05/11/2023,65,333.22
106,28/02/2024,170,875.22
67,20/10/2023,97,239.35
169,25/10/2023,66,724.0
46,14/06/2023,87,443.09
42,04/10/2023,43,121.62
180,10/04/2024,64,216.33
75,16/08/2023,65,48.56
103,10/02/2024,16,444.68
64,15/04/2024,92,121.84
68,19/11/2023,64,241.53
105,08/12/2023,198,581.98
105,17/05/2023,97,265.9
65,02/01/2024,149,104.72
81,03/04/2023,64,484.49
129,02/05/2023,97,116.94
7,28/12/2023,78,622.64
12,08/06/2023,97,553.97
10,10/11/2023,174,577.38
75,12/07/2023,96,21.05
98,04/01/2024,10,160.03
62,06/04/2024,65,446.64
35,02/08/2023,58,878.31
116,01/03/2024,97,639.26
183,26/01/2024,8,389.57
184,06/04/2024,64,291.26
138,05/09/2023,55,883.91
95,07/07/2023,42,922.92
85,14/11/2023,87,943.5
142,22/02/2024,19,702.78
52,19/01/2023,69,513.88
74,20/01/2023,50,158.46
106,18/03/2023,65,208.29
40,07/02/2023,182,977.51
71,08/02/2023,87,518.07
126,05/03/2024,134,162.67
197,13/08/2023,90,558.14
172,19/03/2023,172,737.16
46,23/12/2023,64,981.53
105,13/01/2024,65,138.7
53,05/09/2023,123,589.08
35,09/11/2023,32,153.23
121,25/02/2024,65,402.21
50,29/08/2023,28,616.06
75,24/01/2024,182,526.8
155,13/08/2023,64,627.02
139,03/09/2023,12,473.97
199,11/10/2023,117,81.23
57,11/07/2023,59,889.21
25,12/04/2024,97,516.87
75,10/03/2024,32,436.78
123,11/02/2024,87,826.76
166,15/07/2023,62,47.29
64,09/02/2024,97,532.6
45,04/04/2024,186,489.74
115,04/08/2023,160,678.14
99,17/05/2023,59,892.87
63,17/05/2023,121,467.28
78,08/06/2023,56,837.43
132,19/06/2023,66,634.89
75,26/02/2024,65,198.5
34,14/05/2023,65,244.3
106,26/12/2023,32,292.28
119,11/11/2023,32,839.74
68,02/04/2023,32,174.01
156,07/08/2023,87,844.76
46,29/01/2023,64,827.71
185,22/08/2023,34,37.84
35,21/08/2023,87,222.92
64,13/02/2024,66,616.76
38,07/03/2023,186,901.88
116,23/03/2024,66,937.25
65,16/05/2023,64,351.37
116,10/01/2024,188,467.62
37,16/01/2024,66,160.78
47,01/08/2023,97,488.91
134,18/09/2023,87,325.31
78,09/08/2023,59,230.22
67,01/03/2024,61,171.33
108,27/02/2024,65,881.03
67,14/07/2023,87,304.3
135,03/06/2023,66,738.16
38,10/01/2024,64,369.06
68,11/04/2023,97,244.31
151,09/10/2023,32,623.95
21,29/03/2024,192,662.1
46,04/03/2023,97,405.28
98,02/04/2024,32,250.46
64,24/11/2023,65,662.52
65,03/01/2024,95,516.35
15,29/05/2023,120,481.37
200,12/06/2023,177,400.49
106,22/07/2023,121,259.55
68,23/05/2023,33,159.03
184,07/03/2023,121,864.25
67,16/10/2023,88,409.57
64,19/06/2023,87,664.11
64,07/01/2024,66,909.32
137,02/11/2023,12,391.8
88,28/11/2023,61,717.74
125,09/08/2023,64,681.21
18,04/03/2024,158,889.82
62,09/10/2023,18,452.72
65,11/03/2024,66,378.99
64,23/01/2024,175,770.63
99,27/01/2023,68,79.53
35,19/02/2024,87,881.81
88,27/01/2024,60,705.66
90,09/02/2024,87,202.19
183,24/01/2024,38,389.49
106,22/11/2023,65,773.55
35,23/12/2023,34,943.7
35,30/09/2023,65,145.68
46,26/09/2023,65,132.41
57,08/02/2023,162,233.5
46,12/08/2023,34,251.01
197,24/03/2024,104,22.89
56,19/11/2023,70,726.57
18,12/01/2024,185,922.33
141,02/09/2023,108,975.67
200,03/11/2023,64,438.16
22,16/01/2024,66,20.75
88,23/02/2023,64,681.46
142,16/01/2023,156,505.67
93,07/01/2024,87,82.25
45,03/01/2024,2,876.0
35,27/07/2023,97,96.18
78,20/03/2023,198,114.33
21,31/01/2024,97,291.69
160,23/05/2023,66,686.93
104,31/10/2023,87,518.88
173,20/06/2023,22,226.87
50,24/06/2023,185,573.46
174,28/04/2024,66,880.48
161,20/01/2024,66,495.33
186,10/04/2024,87,311.59
72,22/03/2023,161,843.04
67,03/05/2023,118,855.39
185,13/02/2023,185,938.04
68,28/06/2023,97,303.07
2,28/03/2023,189,747.06
34,20/02/2024,125,517.6
163,29/04/2024,64,572.95
64,25/03/2023,9,927.04
190,23/02/2024,19,230.72
99,07/06/2023,97,716.65
63,14/10/2023,87,993.67
57,14/04/2023,154,409.28
34,15/02/2024,32,316.12
53,13/03/2023,97,347.75
49,24/09/2023,3,937.21
102,01/06/2023,69,23.86
32,08/02/2023,7,364.87
68,17/04/2023,97,639.75
194,22/11/2023,73,772.19
171,20/01/2024,61,916.0
59,30/03/2023,149,738.31
64,24/07/2023,168,321.44
1,18/12/2023,87,41.42
63,04/03/2023,32,549.36
168,16/12/2023,6,405.07
35,02/07/2023,196,299.33
175,08/10/2023,144,527.79
68,03/02/2024,66,77.37
88,31/03/2024,115,137.2
29,29/10/2023,175,33.86
172,28/11/2023,97,430.74
35,29/12/2023,32,190.23
78,19/11/2023,135,701.01
34,22/05/2023,97,689.51
184,14/04/2024,65,582.72
64,17/04/2023,128,506.51
46,26/06/2023,87,308.25
99,01/05/2023,12,105.36
183,15/02/2024,191,574.2
105,04/06/2023,4,379.79
98,12/01/2023,49,736.59
108,10/12/2023,97,365.02
105,27/06/2023,197,584.47
69,06/12/2023,110,780.84
145,22/12/2023,66,913.47
98,17/01/2024,97,959.68
105,04/07/2023,45,339.74
35,01/01/2023,32,996.01
76,10/06/2023,87,296.66
172,20/03/2024,64,719.19
98,20/10/2023,86,895.76
176,21/12/2023,32,36.3
88,08/03/2023,32,547.28
43,09/01/2023,66,970.42
45,06/12/2023,81,528.09
75,08/02/2024,97,673.29
64,21/10/2023,66,909.21
106,31/03/2023,71,176.99
105,23/01/2023,52,480.1
46,15/06/2023,87,652.22
153,29/12/2023,66,105.04
143,12/11/2023,99,379.05
145,22/01/2024,21,110.68
133,23/11/2023,166,496.29
183,24/03/2023,64,942.89
68,27/05/2023,87,975.27
148,09/08/2023,130,793.04
78,16/04/2024,67,485.08
94,13/04/2023,32,705.86
67,14/07/2023,66,20.7
132,26/04/2024,111,164.81
164,23/05/2023,65,389.22
65,03/04/2023,87,288.43
65,07/05/2023,97,700.38
45,28/04/2024,97,545.53
173,02/04/2024,123,326.01
104,15/02/2024,64,763.68
46,04/03/2023,32,597.69
98,05/10/2023,65,54.2
78,09/06/2023,66,188.54
61,19/02/2023,66,25.25
99,02/07/2023,87,533.91
132,03/06/2023,171,525.1
183,29/04/2023,65,315.97
99,04/02/2024,125,473.38
68,19/01/2023,198,216.57
12,07/04/2023,23,561.69
124,08/01/2024,66,95.89
13,20/08/2023,97,414.91
108,25/11/2023,64,576.11
67,06/01/2023,87,50.12
169,31/01/2023,66,355.0
88,19/03/2023,197,45.91
72,13/01/2024,162,499.73
78,21/09/2023,66,550.57
109,19/09/2023,65,606.69
105,21/03/2023,97,465.34
98,01/09/2023,41,338.11
82,11/04/2024,66,542.47
68,26/05/2023,87,599.0
99,27/12/2023,163,653.13
65,22/01/2023,97,699.57
90,22/02/2023,134,104.61
46,10/04/2023,145,826.47
98,19/12/2023,87,576.6
50,01/01/2023,97,385.88
131,12/06/2023,64,202.94
14,30/08/2023,32,115.73
65,09/03/2024,79,749.64
193,23/01/2023,66,655.68
88,08/04/2024,65,99.11
178,23/08/2023,65,89.3
21,04/05/2023,87,479.37
141,06/01/2024,152,890.34
195,19/04/2024,32,471.28
88,09/03/2024,66,675.08
111,22/04/2023,65,849.45
52,03/03/2023,2,106.77
75,18/06/2023,32,279.5
44,28/12/2023,66,186.75
104,23/05/2023,64,393.64
78,23/07/2023,97,943.71
199,15/02/2023,149,894.7
170,15/03/2024,144,898.65
106,21/04/2023,66,681.15
128,13/06/2023,97,789.52
196,26/11/2023,65,708.1
186,21/11/2023,32,842.35
28,01/04/2024,164,986.1
104,17/12/2023,115,798.82
80,07/01/2024,87,537.27
177,12/12/2023,97,10.4
145,18/08/2023,87,562.37
64,14/08/2023,156,486.61
75,24/02/2023,87,493.76
67,06/07/2023,171,831.87
114,10/09/2023,121,517.34
136,20/03/2023,152,461.11
9,16/03/2024,64,85.37
34,25/04/2024,66,846.96
165,09/12/2023,97,499.33
171,17/04/2024,169,567.75
116,11/02/2024,120,586.87
11,25/01/2023,87,767.17
67,05/08/2023,66,997.15
152,12/04/2023,47,912.73
123,24/05/2023,64,618.68
98,17/03/2023,197,109.65
67,13/11/2023,64,169.51
194,02/03/2023,141,822.13
98,24/04/2024,57,660.68
141,08/06/2023,65,967.12
78,11/08/2023,77,468.15
122,23/02/2024,32,460.96
88,02/10/2023,87,184.01
106,06/06/2023,133,701.74
109,14/06/2023,93,468.24
94,31/07/2023,135,14.37
81,31/01/2024,65,213.94
38,12/03/2023,188,841.14
104,20/06/2023,169,74.09
125,10/06/2023,65,42.5
166,25/02/2023,64,636.95
137,09/02/2023,105,217.68
98,12/12/2023,87,899.35
116,01/11/2023,32,84.05
106,01/02/2024,87,341.7
70,04/01/2024,64,642.54
167,09/04/2024,36,383.7
106,27/02/2024,64,253.12
73,08/03/2024,31,438.38
62,22/04/2023,64,897.19
98,10/08/2023,65,357.0
128,11/10/2023,97,554.14
16,15/07/2023,76,671.96
45,05/03/2023,40,307.95
200,02/06/2023,169,489.34
81,05/01/2023,97,241.98
78,13/07/2023,139,702.33
88,17/10/2023,97,584.68
109,25/02/2024,155,124.22
142,06/01/2024,175,752.5
140,27/04/2024,148,548.44
44,26/10/2023,97,393.76
78,30/07/2023,64,857.87
12,11/12/2023,66,373.76
88,21/06/2023,144,120.3
30,15/08/2023,155,980.43
99,12/05/2023,32,553.77
16,29/02/2024,144,245.59
156,04/12/2023,97,248.38
